dport,having_ip_address,hostname_length,count_dir,count-www,fd_length,url_length,abnormal_url,count-http,count-letters,tld-length,count.,count-digits,count-,count=,count-https,sus_url,count?,count%,short_url,count@,count_embed_domain,malicious
80,False,15,2,1,6,88,1,1,66,3,3,5,0,4,0,0,1,0,0,0,0,2
80,False,11,2,0,5,30,0,0,24,-1,1,1,2,0,0,0,0,0,0,0,0,1
80,False,9,3,0,10,91,1,1,69,3,1,7,8,0,0,0,0,0,0,0,0,1
80,False,11,2,0,5,41,0,0,37,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,11,1,0,5,31,0,0,26,-1,1,1,0,1,0,0,1,0,0,0,0,1
80,False,20,1,0,0,21,0,0,18,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,16,1,0,0,17,0,0,15,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,18,1,0,35,54,0,0,47,-1,1,0,5,0,0,0,0,0,0,0,0,1
80,False,9,1,0,0,10,0,0,7,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,11,3,0,3,31,0,0,25,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,11,5,0,8,51,0,0,40,-1,2,3,1,0,0,0,0,0,0,0,0,1
80,False,25,5,0,5,152,0,0,124,-1,1,3,19,0,0,1,0,0,1,0,0,1
80,False,8,1,0,10,19,0,0,16,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,12,4,0,3,35,0,0,30,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,10,4,0,2,59,0,0,46,-1,3,3,0,1,0,0,1,0,0,0,0,1
80,False,12,2,0,6,48,0,0,32,-1,2,10,0,0,0,0,0,0,0,0,0,1
80,False,8,1,0,0,9,0,0,7,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,19,2,0,3,35,0,0,30,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,25,1,0,9,61,1,1,50,3,3,1,1,0,0,0,1,1,0,0,0,2
80,False,7,1,0,0,8,0,0,6,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,14,2,0,14,48,0,0,40,-1,3,0,3,0,0,0,0,0,0,0,0,1
80,False,21,1,0,0,22,0,0,20,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,15,4,0,8,45,0,0,35,-1,3,3,0,0,0,0,0,0,0,0,0,1
80,False,19,1,0,9,29,0,0,26,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,12,1,0,0,13,0,0,10,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,17,2,1,3,51,1,1,38,3,3,2,0,1,0,0,1,0,0,0,0,2
80,False,6,5,0,2,95,1,1,78,2,2,1,6,0,0,0,0,0,0,0,0,1
80,False,22,5,0,7,69,0,0,51,-1,3,9,0,0,0,0,0,0,0,0,0,1
80,False,19,2,0,10,38,1,1,22,3,3,8,0,0,0,0,0,0,0,0,0,0
80,False,18,1,0,9,28,0,0,24,-1,2,0,1,0,0,0,0,0,0,0,0,1
80,False,15,3,0,7,57,0,0,50,-1,1,0,3,0,0,0,0,0,0,0,0,1
80,False,6,2,0,5,51,0,0,41,-1,1,1,0,0,0,0,0,0,0,0,0,1
80,False,15,2,0,18,35,0,0,31,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,9,3,0,4,34,0,0,30,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,18,2,0,8,39,0,0,33,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,15,1,0,26,42,0,0,37,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,22,2,1,6,92,1,1,59,3,2,24,0,1,0,0,1,0,0,0,0,2
80,False,20,1,0,9,30,0,0,27,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,15,4,0,4,103,1,1,80,3,1,9,4,0,0,0,0,0,0,0,0,1
80,False,23,1,0,13,37,0,0,30,-1,2,4,0,0,0,0,0,0,0,0,0,1
80,False,11,6,0,3,44,0,0,30,-1,2,4,1,0,0,0,0,0,0,0,0,1
80,False,22,2,0,6,30,0,0,26,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,23,1,1,9,89,1,1,67,6,4,5,0,4,0,0,1,0,0,0,0,2
80,False,13,5,0,3,55,0,0,42,-1,1,6,1,0,0,0,0,0,0,0,0,1
80,False,26,0,0,0,26,0,0,22,-1,2,2,0,0,0,0,0,0,0,0,0,0
80,False,16,1,0,0,17,0,0,15,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,18,1,0,0,19,0,0,17,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,33,1,0,0,34,0,0,31,-1,2,0,0,0,0,0,0,0,1,0,0,1
80,False,18,1,0,0,19,0,0,17,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,12,1,0,9,79,1,1,58,3,2,6,0,4,0,0,1,0,0,0,0,2
80,False,11,1,0,22,34,0,0,20,-1,2,9,0,0,0,0,0,0,0,0,0,1
80,False,6,4,0,7,89,1,1,67,3,1,4,10,0,0,0,0,0,0,0,0,1
80,False,16,0,0,0,16,0,0,15,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,19,3,0,6,43,0,0,37,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,14,5,0,4,69,0,0,44,-1,2,15,3,0,0,0,0,0,0,0,0,1
80,False,15,2,0,5,35,0,0,30,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,13,1,0,0,26,0,0,20,-1,1,3,0,0,0,0,1,0,0,0,0,1
80,False,15,1,0,9,79,1,1,60,2,3,3,0,4,0,0,1,0,0,0,0,2
80,False,29,1,0,0,30,0,0,25,-1,3,0,1,0,0,0,0,0,0,0,0,1
80,False,10,1,0,16,60,0,0,49,-1,2,2,1,2,0,0,1,1,0,0,0,1
80,False,28,3,0,2,47,0,0,41,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,15,2,0,5,44,0,0,31,-1,3,6,0,1,0,0,1,0,0,0,0,1
80,False,9,2,0,5,27,0,0,23,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,17,3,0,9,47,1,1,36,3,2,3,0,0,0,0,0,0,0,0,0,2
80,False,28,0,0,0,28,0,0,26,-1,2,0,0,0,0,0,0,0,0,0,0,0
80,False,15,3,0,8,51,0,0,46,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,12,3,0,5,49,0,0,28,-1,1,15,2,0,0,0,0,0,0,0,0,1
80,False,21,1,0,0,22,0,0,20,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,12,3,0,6,28,0,0,24,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,9,4,0,5,32,0,0,27,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,10,3,0,25,50,0,0,33,-1,1,9,4,0,0,0,0,0,0,0,0,1
80,False,14,1,0,26,41,0,0,36,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,11,1,0,9,271,1,1,219,3,2,38,0,4,0,0,1,0,0,0,0,2
80,False,26,4,1,11,57,1,1,47,3,2,0,1,0,0,0,0,0,0,0,0,0
80,False,16,1,0,15,32,0,0,26,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,15,1,1,9,80,1,1,64,2,3,2,0,3,0,0,1,0,0,0,0,2
80,False,15,6,0,7,87,0,0,64,-1,2,9,6,0,0,0,0,0,0,0,0,1
80,False,21,1,1,5,34,1,1,26,6,4,0,0,0,0,0,0,0,0,0,0,2
80,False,11,1,0,5,31,0,0,25,-1,1,1,1,1,0,0,1,0,0,0,0,1
80,False,29,3,1,9,109,1,1,93,6,3,0,7,0,0,1,0,0,0,0,0,2
80,False,13,1,1,10,31,1,1,24,3,3,0,0,0,0,0,0,0,0,0,0,2
80,False,19,1,0,0,20,0,0,18,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,25,0,0,0,25,0,0,22,-1,2,0,1,0,0,0,0,0,0,0,0,0
80,False,12,1,0,0,13,0,0,11,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,21,2,0,4,46,0,0,39,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,13,1,0,9,35,0,0,24,-1,2,5,0,1,0,0,1,0,0,0,0,1
80,False,18,1,0,12,31,0,0,28,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,13,3,0,2,30,0,0,17,-1,3,7,0,0,0,0,0,0,0,0,0,1
80,False,10,1,0,19,30,0,0,25,-1,2,0,2,0,0,0,0,0,0,0,0,1
80,False,8,1,0,63,72,0,0,49,-1,2,14,4,0,0,0,0,0,0,0,0,1
80,False,17,1,1,7,41,1,1,32,3,3,0,0,1,0,0,1,0,0,0,0,2
80,False,17,1,1,11,45,1,1,33,6,4,2,0,1,0,0,1,0,0,0,0,2
80,False,13,2,0,9,124,0,0,96,-1,1,8,3,0,0,0,0,0,0,0,0,1
80,False,42,1,0,21,64,0,0,59,-1,2,0,1,0,0,1,0,0,0,0,0,1
80,False,8,4,0,6,30,0,0,13,-1,1,12,0,0,0,0,0,0,0,0,0,1
80,False,21,3,0,7,81,0,0,65,-1,2,7,0,0,0,0,0,0,1,0,0,1
80,False,10,5,0,2,66,0,0,38,-1,1,17,5,0,0,0,0,0,0,0,0,1
80,False,21,1,0,0,22,0,0,19,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,12,3,0,5,42,0,0,22,-1,1,15,1,0,0,0,0,0,0,0,0,1
80,False,30,1,0,0,31,0,0,26,-1,1,0,3,0,0,0,0,0,0,0,0,1
80,False,16,2,0,4,44,0,0,38,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,24,0,0,0,24,0,0,23,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,18,1,1,9,75,1,1,58,3,3,3,0,3,0,0,1,0,0,0,0,2
80,False,17,1,0,9,120,1,1,73,3,2,21,6,6,0,0,1,0,0,0,0,2
80,False,13,2,0,7,135,1,1,84,3,5,28,0,6,0,0,1,0,0,0,0,1
80,False,14,0,0,0,14,0,0,12,-1,1,0,1,0,0,0,0,0,0,0,0,0
80,False,19,1,0,0,20,0,0,18,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,22,1,0,0,23,0,0,20,-1,2,0,0,0,0,0,0,0,1,0,0,1
80,False,16,1,1,9,81,1,1,61,2,3,4,0,4,0,0,1,0,0,0,0,2
80,False,15,1,0,36,52,0,0,45,-1,2,0,4,0,0,0,0,0,0,0,0,1
80,False,10,1,0,16,27,0,0,24,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,24,0,0,0,24,0,0,23,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,16,2,0,2,40,0,0,33,-1,2,1,0,0,0,0,0,0,0,0,0,1
80,False,22,3,0,7,48,0,0,40,-1,2,2,1,0,0,0,0,0,0,0,0,1
80,False,29,2,0,13,51,1,1,34,3,3,8,0,0,0,0,0,0,0,0,0,0
80,False,19,0,0,0,19,0,0,18,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,17,1,0,0,18,0,0,16,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,17,3,1,9,113,1,1,75,6,4,24,0,2,0,0,1,0,0,0,0,2
80,False,27,1,0,9,67,0,0,52,-1,2,8,0,2,0,0,1,0,0,0,0,1
80,False,20,3,0,7,56,0,0,47,-1,2,2,0,1,0,0,1,0,0,0,0,1
80,False,13,1,0,11,25,0,0,23,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,24,6,0,4,54,0,0,39,-1,2,6,1,0,0,0,0,0,0,0,0,1
80,False,8,3,0,4,24,0,0,13,-1,1,7,0,0,0,0,0,0,0,0,0,1
80,False,12,0,0,0,12,0,0,11,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,35,1,0,13,49,0,0,42,-1,2,2,0,0,0,1,0,1,0,0,0,1
80,False,8,1,0,23,39,1,1,31,2,2,0,2,0,0,0,0,0,0,0,0,2
80,False,27,1,0,0,28,0,0,26,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,11,1,0,7,19,0,0,16,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,14,1,0,7,22,0,0,17,-1,4,0,0,0,0,0,0,0,0,0,0,1
80,False,16,2,1,8,94,1,1,78,2,2,2,7,0,0,0,0,0,0,0,0,2
80,False,16,1,0,21,38,0,0,34,-1,2,0,1,0,0,0,0,0,0,0,0,1
80,False,19,3,0,8,54,0,0,47,-1,2,0,1,0,0,0,0,0,0,0,0,1
80,False,11,2,0,5,32,0,0,26,-1,1,1,2,0,0,0,0,0,0,0,0,1
80,False,11,8,0,7,98,0,0,70,-1,1,13,4,0,0,0,0,0,0,0,0,1
80,False,20,1,1,9,114,1,1,88,3,3,6,0,5,0,0,1,0,0,0,0,2
80,False,12,2,0,9,32,0,0,28,-1,2,0,0,0,0,1,0,0,0,0,0,1
80,False,22,3,0,7,48,0,0,40,-1,2,2,1,0,0,0,0,0,0,0,0,1
80,False,16,2,0,1,54,0,0,44,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,21,1,1,9,101,1,1,77,6,4,5,0,5,0,0,1,0,0,0,0,2
80,False,15,4,0,6,76,0,0,58,-1,2,7,0,0,0,0,0,0,0,0,0,1
80,False,27,3,0,4,114,0,0,90,-1,3,6,12,0,0,0,0,0,0,0,0,1
80,False,11,6,0,16,66,0,0,49,-1,2,4,4,0,0,0,0,0,0,0,0,1
80,False,39,1,0,0,40,0,0,37,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,25,1,1,9,141,1,1,109,2,3,7,5,5,0,0,1,0,0,0,0,2
80,False,19,3,0,7,66,0,0,50,-1,2,7,4,0,0,0,0,0,0,0,0,1
80,False,21,2,1,8,41,1,1,30,3,2,3,1,0,0,0,0,0,0,0,0,2
80,False,9,0,0,0,9,0,0,8,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,14,2,0,9,46,1,1,38,3,1,0,2,0,0,0,0,0,0,0,0,2
80,False,12,2,0,7,21,0,0,11,-1,1,7,0,0,0,0,0,0,0,0,0,1
80,False,10,1,0,11,22,0,0,10,-1,1,9,1,0,0,0,0,0,0,0,0,1
80,False,13,1,0,0,14,0,0,12,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,16,2,0,5,47,0,0,41,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,19,2,0,7,60,0,0,49,-1,3,1,1,1,0,0,1,0,0,0,0,1
80,False,12,4,0,8,101,1,1,87,3,1,0,6,0,0,1,0,0,0,0,0,1
80,False,11,3,0,2,58,0,0,43,-1,1,6,2,1,0,0,1,0,0,0,0,1
80,False,13,2,0,11,39,0,0,33,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,15,0,0,0,15,0,0,14,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,14,7,0,4,95,1,1,69,3,2,8,6,0,0,0,0,0,0,0,0,1
80,False,6,5,0,7,53,0,0,44,-1,2,2,0,0,0,0,0,0,0,0,0,1
80,False,9,3,0,8,35,0,0,30,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,16,2,0,4,36,0,0,31,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,14,1,0,9,24,0,0,21,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,11,2,0,5,43,0,0,36,-1,2,1,0,0,0,0,0,0,0,0,0,1
80,False,15,1,0,10,26,0,0,20,-1,2,2,1,0,0,0,0,0,0,0,0,1
80,False,10,3,0,38,63,0,0,45,-1,1,10,4,0,0,0,0,0,0,0,0,1
80,False,15,4,0,9,40,0,0,35,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,24,1,0,0,25,0,0,22,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,17,1,0,12,30,0,0,24,-1,2,2,0,0,0,0,0,0,0,0,0,1
80,False,14,0,0,0,14,0,0,13,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,26,3,0,4,62,0,0,47,-1,3,6,3,0,0,0,0,0,1,0,0,1
80,False,21,3,0,7,52,0,0,40,-1,3,4,0,0,0,0,0,0,0,0,0,1
80,False,18,0,0,0,18,0,0,15,-1,1,0,2,0,0,0,0,0,0,0,0,0
80,False,13,1,0,21,35,0,0,25,-1,1,6,2,0,0,0,0,0,0,0,0,1
80,False,17,5,1,9,65,1,1,49,6,5,3,0,0,0,0,0,0,0,0,0,2
80,False,12,5,0,3,41,0,0,29,-1,1,5,1,0,0,0,0,0,0,0,0,1
80,False,12,3,0,9,49,0,0,42,-1,1,0,3,0,0,0,0,0,0,0,0,1
80,False,27,1,0,9,70,0,0,61,-1,2,2,0,2,0,0,1,0,0,0,0,1
80,False,14,5,0,4,61,0,0,44,-1,2,6,4,0,0,0,0,0,0,0,0,1
80,False,12,3,0,4,31,0,0,26,-1,1,0,0,0,0,1,0,0,0,0,0,1
80,False,11,2,0,7,45,0,0,34,-1,2,4,1,1,0,0,1,0,0,0,0,1
80,False,15,3,0,15,62,0,0,47,-1,1,6,5,0,0,0,0,0,0,0,0,1
80,False,18,4,0,15,83,1,1,68,2,1,2,5,0,0,0,0,0,0,0,0,2
80,False,20,2,0,5,53,0,0,44,-1,2,0,5,0,0,0,0,0,0,0,0,1
80,False,7,4,0,9,61,0,0,47,-1,2,5,3,0,0,0,0,0,0,0,0,1
80,False,19,1,0,12,32,0,0,27,-1,2,1,0,0,0,0,0,0,0,0,0,1
80,False,15,2,0,10,87,1,1,59,3,1,14,4,2,0,0,1,0,0,0,0,1
80,False,14,2,0,23,58,0,0,50,-1,1,0,5,0,0,0,0,0,0,0,0,1
80,False,21,2,0,20,50,0,0,38,-1,2,5,3,0,0,0,0,0,0,0,0,1
80,False,14,6,0,5,118,1,1,89,3,2,8,10,0,0,1,0,0,0,0,0,1
80,False,12,1,0,11,24,0,0,22,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,16,2,0,4,54,0,0,37,-1,2,6,0,0,0,0,0,6,0,0,0,1
80,False,17,1,0,77,102,1,1,82,3,2,0,14,0,0,0,0,0,0,0,0,1
80,False,20,1,0,0,21,0,0,19,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,21,2,1,4,64,1,1,48,3,2,3,6,0,0,0,0,0,0,0,0,2
80,False,12,2,0,2,26,0,0,23,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,21,2,0,13,73,0,0,66,-1,2,0,3,0,0,0,0,0,0,0,0,1
80,False,16,3,0,7,59,0,0,46,-1,1,7,0,0,0,0,0,0,0,0,0,1
80,False,12,2,0,5,36,0,0,32,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,13,3,0,10,95,1,1,71,6,2,6,0,0,0,0,0,0,0,0,0,1
80,False,6,1,0,20,27,0,0,23,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,27,1,1,33,68,1,1,57,6,4,0,3,0,0,0,0,0,0,0,0,2
80,False,19,1,0,14,66,0,0,51,-1,3,6,3,0,0,0,1,0,0,0,0,1
80,False,16,2,0,4,29,0,0,25,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,16,2,0,4,51,0,0,44,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,19,2,0,9,51,0,0,41,-1,3,4,0,0,0,0,0,0,1,0,0,1
80,False,10,5,0,9,65,0,0,44,-1,1,7,0,0,0,0,0,0,0,0,0,1
80,False,10,1,0,0,11,0,0,9,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,16,1,1,9,107,1,1,75,3,3,12,0,5,0,0,1,0,0,0,0,2
80,False,17,1,1,9,110,1,1,87,3,3,3,3,4,0,0,1,0,0,0,0,2
80,False,10,3,0,14,65,0,0,54,-1,1,0,7,0,0,1,0,0,0,0,0,1
80,False,15,1,0,9,59,1,1,45,6,4,2,1,0,0,0,1,2,0,0,0,2
80,False,13,4,0,13,65,0,0,59,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,28,1,1,9,93,1,1,72,6,4,4,0,4,0,0,1,0,0,0,0,2
80,False,16,2,0,7,25,0,0,22,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,18,2,0,8,63,0,0,45,-1,4,10,2,0,0,0,0,0,0,0,0,1
80,False,13,3,0,9,105,1,1,75,3,1,11,12,0,0,0,0,0,0,0,0,1
80,False,14,2,0,11,70,0,0,54,-1,1,8,5,0,0,0,0,0,1,0,0,1
80,False,19,1,1,9,64,1,1,52,3,3,0,0,2,0,0,1,0,0,0,0,2
80,False,16,2,0,4,32,0,0,28,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,25,1,0,0,26,0,0,24,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,23,2,0,30,55,0,0,44,-1,1,4,4,0,0,0,0,0,0,0,0,1
80,False,9,3,0,1,43,0,0,34,-1,1,2,3,0,0,1,0,0,0,0,0,1
80,False,12,5,0,3,44,0,0,30,-1,1,7,1,0,0,0,0,0,0,0,0,1
80,False,15,4,0,4,93,0,0,70,-1,2,8,2,0,0,0,0,0,0,0,0,1
80,False,28,0,0,0,28,0,0,27,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,17,0,0,0,17,0,0,16,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,17,3,0,6,36,0,0,31,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,10,1,0,23,34,0,0,28,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,12,3,0,11,47,0,0,33,-1,2,8,0,0,0,0,0,0,0,0,0,1
80,False,13,1,0,0,14,0,0,12,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,20,3,0,6,47,0,0,41,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,21,3,0,9,57,0,0,50,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,26,3,0,4,124,0,0,99,-1,4,6,12,0,0,0,0,0,0,0,0,1
80,False,37,1,0,14,52,0,0,46,-1,4,0,0,0,0,0,0,0,0,0,0,1
80,False,12,2,0,54,68,0,0,56,-1,1,0,9,0,0,0,0,0,0,0,0,1
80,False,9,3,0,1,24,0,0,17,-1,1,3,0,0,0,0,0,0,0,0,0,1
80,False,11,1,0,76,88,0,0,71,-1,3,5,8,0,0,0,0,0,0,0,0,1
80,False,18,6,0,3,144,0,0,99,-1,2,22,13,0,0,0,0,0,0,0,0,1
80,False,24,1,0,0,25,0,0,22,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,15,2,1,4,57,1,1,43,3,3,2,0,2,0,0,1,0,0,0,0,2
80,False,18,2,0,5,45,0,0,38,-1,2,2,0,0,0,0,0,1,0,0,0,1
80,False,20,2,0,7,51,0,0,42,-1,2,2,1,1,0,0,1,0,0,0,0,1
80,False,23,2,0,4,47,0,0,42,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,11,3,0,11,48,0,0,36,-1,1,6,2,0,0,0,0,0,0,0,0,1
80,False,19,1,1,9,83,1,1,63,5,4,3,0,4,0,0,1,0,0,0,0,2
80,False,21,1,1,9,65,1,1,51,5,4,0,1,2,0,0,1,0,0,0,0,2
80,False,9,1,0,18,28,0,0,23,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,7,3,0,12,37,0,0,21,-1,2,10,0,0,0,0,0,0,0,0,0,1
80,False,16,1,1,9,79,1,1,62,2,3,2,1,3,0,0,1,0,0,0,0,2
80,False,17,2,0,8,58,0,0,38,-1,2,14,0,1,0,0,1,0,0,0,0,1
80,False,12,2,0,7,175,1,1,126,3,16,24,0,1,0,0,1,0,0,0,0,1
80,False,11,1,0,5,31,0,0,26,-1,1,1,0,1,0,0,1,0,0,0,0,1
80,False,19,1,0,11,31,0,0,22,-1,2,6,0,0,0,0,0,0,0,0,0,1
80,False,18,3,0,8,77,0,0,66,-1,2,0,4,0,0,0,0,0,0,0,0,1
80,False,22,1,1,10,155,1,1,121,2,3,6,6,6,0,0,1,0,0,0,0,2
80,False,20,3,1,9,57,1,1,45,5,5,0,1,0,0,0,0,0,0,0,0,2
80,False,11,4,0,5,52,0,0,42,-1,2,4,0,0,0,0,0,0,0,0,0,1
80,False,14,1,0,22,37,0,0,29,-1,2,4,1,0,0,0,0,0,0,0,0,1
80,False,8,2,0,4,71,0,0,61,-1,2,0,0,1,0,0,1,0,0,0,0,1
80,False,20,2,0,11,46,0,0,33,-1,2,7,1,0,0,0,0,0,0,0,0,1
80,False,23,3,0,5,67,0,0,53,-1,1,6,0,0,0,0,0,1,0,0,0,1
80,False,21,0,0,0,21,0,0,19,-1,1,0,1,0,0,0,0,0,0,0,0,0
80,False,12,1,0,19,32,0,0,30,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,9,2,0,5,102,1,1,63,2,2,18,14,0,0,0,0,0,0,0,0,1
80,False,65,5,0,6,153,1,1,85,6,7,53,0,0,0,1,0,0,0,0,0,0
80,False,17,2,0,8,58,0,0,38,-1,2,14,0,1,0,0,1,0,0,0,0,1
80,False,25,3,1,7,59,1,1,47,2,3,0,1,0,0,0,0,0,0,0,0,2
80,False,15,2,0,13,30,0,0,25,-1,2,0,1,0,0,0,0,0,0,0,0,1
80,False,27,0,0,0,27,0,0,25,-1,1,0,1,0,0,0,0,0,0,0,0,0
80,False,20,1,0,0,21,0,0,19,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,39,1,0,0,40,0,0,37,-1,2,0,0,0,0,0,0,0,1,0,0,1
80,False,15,2,0,9,32,0,0,28,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,19,0,0,0,19,0,0,17,-1,2,0,0,0,0,0,0,0,0,0,0,0
80,False,41,1,0,0,42,0,0,39,-1,2,0,0,0,0,0,0,0,1,0,0,1
80,False,21,4,0,2,54,0,0,42,-1,2,4,2,0,0,0,0,0,0,0,0,1
80,False,20,7,0,3,78,0,0,62,-1,3,2,0,0,0,0,0,0,0,0,0,1
80,False,16,2,0,8,45,1,1,30,2,3,6,0,0,0,0,0,0,0,0,0,2
80,False,23,2,1,6,49,1,1,41,3,2,0,1,0,0,0,0,0,0,0,0,2
80,False,10,3,0,58,83,0,0,65,-1,1,10,4,0,0,0,0,0,0,0,0,1
80,False,10,2,0,6,84,1,1,64,2,2,4,9,0,0,0,0,0,0,0,0,1
80,False,12,3,0,5,89,0,0,60,-1,1,15,10,0,0,0,0,0,0,0,0,1
80,False,11,1,0,5,31,0,0,25,-1,1,2,0,1,0,0,1,0,0,0,0,1
80,False,10,4,0,11,74,0,0,47,-1,1,16,5,0,0,0,0,0,0,0,0,1
80,False,21,1,1,10,39,1,1,28,3,3,4,0,0,0,0,0,0,0,0,0,2
80,False,19,1,0,16,53,0,0,42,-1,2,4,0,1,0,0,1,0,0,0,0,1
80,False,20,1,0,32,53,0,0,44,-1,3,0,2,0,0,0,0,0,0,0,0,1
80,False,11,2,0,17,52,1,1,43,3,1,0,3,0,0,0,0,0,0,0,0,2
80,False,14,1,0,6,21,0,0,16,-1,1,2,1,0,0,0,0,0,0,0,0,1
80,False,19,2,1,6,144,1,1,101,2,3,16,6,5,0,0,1,0,0,0,0,2
80,False,17,1,0,10,103,1,1,76,3,3,10,6,1,0,1,1,2,0,0,0,1
80,False,20,2,0,10,58,0,0,52,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,16,1,0,20,37,0,0,33,-1,1,0,2,0,0,0,0,0,0,0,0,1
80,False,16,2,0,4,30,0,0,25,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,19,3,0,9,37,0,0,31,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,14,2,0,6,36,0,0,30,-1,1,1,2,0,0,0,0,0,0,0,0,1
80,False,12,1,0,9,22,0,0,19,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,20,2,1,3,91,1,1,68,2,3,6,0,4,0,0,1,0,0,0,0,2
